easting,northing,vs30,uncertainty,station,q,geology_vs30,geology_stdv,tid,terrain_vs30,terrain_stdv,gid
1573939.86668231,5190731.16712765,196.2542,0.200000002980232,NA,NA,212.26068,0.39401674,16,218.11823,0.39540365,6
1575340.82356466,5190857.12566627,185.89134,0.200000002980232,NA,NA,222.65976,0.39401674,15,220.0589,0.4556925,6
1572996.01049088,5188087.17245111,208.86227,0.200000002980232,NA,NA,208.91597,0.39401674,15,220.0589,0.4556925,6
1576067.32953334,5186775.21955448,197.7501,0.200000002980232,NA,NA,211.1638,0.39401674,15,220.0589,0.4556925,6
1572998.03994185,5186200.89812452,206.71942,0.200000002980232,NA,NA,196.98706,0.39401674,16,218.11823,0.39540365,6
1575071.97910336,5186235.41671087,182.8317,0.200000002980232,NA,NA,208.65291,0.39401674,16,218.11823,0.39540365,6
1576021.85475306,5186255.92239119,180.39212,0.200000002980232,NA,NA,193.04825,0.39401674,15,220.0589,0.4556925,6
1576885.51260805,5186274.42802013,210.05858,0.200000002980232,NA,NA,211.6548,0.39401674,15,220.0589,0.4556925,6
1573159.99162169,5185410.2063044,203.47551,0.200000002980232,NA,NA,208.97949,0.39401674,16,218.11823,0.39540365,6
1576013.12455676,5185205.83458004,192.99062,0.200000002980232,NA,NA,210.43427,0.39401674,16,218.11823,0.39540365,6
1577006.98226564,5185051.91236312,207.14272,0.200000002980232,NA,NA,211.1638,0.39401674,15,220.0589,0.4556925,6
1577619.73293732,5185383.2910925,196.05266,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1573013.06653695,5184542.039546,224.1679,0.200000002980232,NA,NA,196.98706,0.39401674,15,220.0589,0.4556925,6
1575032.53017505,5184219.70446959,188.69041,0.200000002980232,NA,NA,209.40173,0.39401674,15,220.0589,0.4556925,6
1576173.57694758,5184284.70033359,185.18176,0.200000002980232,NA,NA,210.48042,0.39401674,15,220.0589,0.4556925,6
1577086.96322769,5184274.22165931,198.97255,0.200000002980232,NA,NA,190.12105,0.39401674,15,220.0589,0.4556925,6
1577648.48271213,5184641.58581342,205.02011,0.200000002980232,NA,NA,196.98706,0.39401674,15,220.0589,0.4556925,6
1577035.50318442,5183235.6326235,185.68855,0.200000002980232,NA,NA,205.87247,0.39401674,15,220.0589,0.4556925,6
1578143.06515686,5182889.79281413,200.6321,0.200000002980232,NA,NA,239,0.39401674,15,220.0589,0.4556925,6
1576047.41959223,5182247.50260057,190.12892,0.200000002980232,NA,NA,202.10301,0.39401674,15,220.0589,0.4556925,6
1578147.57642959,5182239.55297882,194.35391,0.200000002980232,NA,NA,201.18008,0.39401674,15,220.0589,0.4556925,6
1578442.71153381,5182030.14321314,206.63222,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1573142.09519133,5181330.79164351,166.53557,0.200000002980232,NA,NA,202.10301,0.39401674,16,218.11823,0.39540365,6
1575046.84428622,5181200.89246211,192.20518,0.200000002980232,NA,NA,204.76987,0.39401674,15,220.0589,0.4556925,6
1576113.16189217,5181466.31393825,192.2851,0.200000002980232,NA,NA,204.27756,0.39401674,15,220.0589,0.4556925,6
1578765.10694688,5180836.13065114,199.13791,0.200000002980232,NA,NA,239,0.39401674,15,220.0589,0.4556925,6
1575376.74080206,5180163.31191265,183.86073,0.200000002980232,NA,NA,199.55595,0.39401674,15,220.0589,0.4556925,6
1575958.51295242,5179973.9032388,184.41458,0.200000002980232,NA,NA,205.4891,0.39401674,15,220.0589,0.4556925,6
1578308.29668247,5180655.19257825,202.84523,0.200000002980232,NA,NA,239,0.39401674,16,218.11823,0.39540365,6
1578886.08045109,5179880.01971725,180.0788,0.200000002980232,NA,NA,215.79422,0.39401674,15,220.0589,0.4556925,6
1573030.95171295,5179256.10103775,173.71118,0.200000002980232,NA,NA,183,0.39401674,15,220.0589,0.4556925,6
1575916.54899397,5179300.67038462,178.21489,0.200000002980232,NA,NA,200.01996,0.39401674,16,218.11823,0.39540365,6
1579113.2534492,5179254.2790824,197.86664,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1579343.42882523,5178507.58873203,196.91728,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1578566.03092007,5177344.53913981,184.4749,0.200000002980232,NA,NA,239,0.39401674,11,691.41766,0.7239429,6
1578854.16487972,5177271.5777561,174.67438,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1579021.11092044,5176789.27970252,174.46432,0.200000002980232,NA,NA,239,0.39401674,255,NA,NA,6
1577786.16740738,5180826.65376973,189.75,0.2,S New Brighton Bridge,2,239,0.39401674,255,NA,NA,6
1572389.7463268,5196595.92787898,205,0.2,SW KAN 05,2,202.6284,0.39401674,16,218.11823,0.39540365,6
1572205.85078832,5196831.57152056,197,0.2,SW KAN 26,2,202.10301,0.39401674,15,220.0589,0.4556925,6
1576478.58008841,5184500.83672546,202,0.2,QEII Park,2,205.4891,0.39401674,16,218.11823,0.39540365,6
1578520.07342995,5179986.3797679,184,0.2,South New Brighton Park,2,239,0.39401674,16,218.11823,0.39540365,6
2037085.67154813,5708273.14800374,162,0.1,017A,1,213.60303,0.39401674,16,218.11823,0.39540365,6
2037290.41795092,5708507.08922082,138,0.2,018A,2,199.03853,0.39401674,15,220.0589,0.4556925,6
1709359.83017754,5617533.1717603,210,0.2,025A,2,439.86578,0.702906,16,218.11823,0.39540365,6
1937056.97946819,5621669.22788468,268,0.5,027F,3,239,0.39401674,10,361.86108,0.53872114,6
1937056.97946819,5621669.22788468,268,0.5,027G,3,239,0.39401674,10,361.86108,0.53872114,6
1433314.0951316,5268511.73233864,278,0.5,057A,3,782.0686,0.6023249,16,218.11823,0.39540365,6
2003322.98076072,5798299.04140041,522,0.5,113A,3,439.86578,0.702906,6,491.11566,0.68166685,6
1806928.45466471,5549379.88053812,387,0.5,114A,3,439.86578,0.702906,15,220.0589,0.4556925,6
1760658.41198629,5433384.82110907,350,0.2,249A,2,239,0.39401674,6,491.11566,0.68166685,6
1656124.26545688,5304751.20752044,500,0.5,270A,3,231.20462,0.39401674,9,495.74252,0.7043546,6
1433313.82955067,5268522.74636518,278,0.5,272A,3,782.0686,0.6023249,16,218.11823,0.39540365,6
1756891.37066074,5434433.01929472,161,0.5,601A,3,239,0.39401674,255,NA,NA,6
1757524.63406549,5434663.83432328,200,0.2,608A,2,190.12105,0.39401674,16,218.11823,0.39540365,6
1760666.08487152,5433384.65181931,350,0.1,642A,1,239,0.39401674,6,491.11566,0.68166685,6
1760736.0682224,5433483.10595259,350,0.1,642E,1,239,0.39401674,6,491.11566,0.68166685,6
1760668.65184451,5433385.01890403,350,0.1,642G,1,239,0.39401674,6,491.11566,0.68166685,6
1760666.08487152,5433384.65181931,350,0.1,642H,1,239,0.39401674,6,491.11566,0.68166685,6
1757808.76725217,5435257.23878162,189,0.5,644C,3,229.62808,0.39401674,13,255.27419,0.65902555,6
1754355.58556184,5445039.43771462,275,0.5,708A,3,239,0.39401674,14,302.07278,0.53168344,6
1751345.96707716,5423443.07442533,239,0.2,912A,2,212.684,0.39401674,15,220.0589,0.4556925,6
1936878.57231577,5621710.09748495,429,0.5,926A,3,234.15837,0.39401674,7,769.95667,0.7053239,6
1759873.98790758,5432446.59546773,180,0.1,934B,1,228.85172,0.39401674,15,220.0589,0.4556925,6
1406150.22067634,4916880.37739934,600,0.5,DCDS,3,1068.298,0.6903283,12,502.12625,0.6824076,6
1403813.5278821,4913379.29385986,500,0.2,DUNS,2,1068.298,0.6903283,7,769.95667,0.7053239,6
1759115.62319914,5427371.36056324,540,0.2,EBPS,2,239,0.39401674,1,791.7739,0.6686169,6
2037080.17362884,5708245.82928689,162,0.1,GISS,1,212.88242,0.39401674,16,218.11823,0.39540365,6
1433282.97716366,5268609.74194831,278,0.5,HMCS,3,782.0686,0.6023249,16,218.11823,0.39540365,6
1709426.3604598,5617511.0556131,210,0.2,HWHS,2,439.86578,0.702906,16,218.11823,0.39540365,6
1656114.22585807,5302719.2673354,800,0.5,KIKS,3,239,0.39401674,16,218.11823,0.39540365,6
1758704.1688964,5433887.40745164,212,0.1,LHUS,1,239,0.39401674,16,218.11823,0.39540365,6
1760851.67644774,5433677.58443528,400,0.5,LIRS,3,238.9501,0.39401674,10,361.86108,0.53872114,6
1752206.39835681,5424691.53796313,274,0.1,MISS,1,222.52544,0.39401674,13,255.27419,0.65902555,6
1578283.92967982,5182861.84160154,189,0.1,NBLC,1,239,0.39401674,255,NA,NA,6
1785737.13955774,5395072.83377425,800,0.5,NMPS,3,239,0.39401674,2,730.71454,0.7424247,6
1577200.36122654,5184127.95976511,204,0.1,NNBS,1,202.10301,0.39401674,15,220.0589,0.4556925,6
1936784.14675469,5621565.26159221,600,0.5,NSPS,3,234.15837,0.39401674,6,491.11566,0.68166685,6
1413603.71883911,4915994.89806367,1500,0.5,OPZ,3,1068.298,0.6903283,4,1023.52203,0.707888,6
1757530.02175166,5434617.1094377,200,0.2,PGMS,2,190.12105,0.39401674,16,218.11823,0.39540365,6
1754366.85360972,5445026.91254624,275,0.5,POLS,3,239,0.39401674,14,302.07278,0.53168344,6
1757066.44314386,5434600.42574321,190,0.2,PVCS,2,239,0.39401674,16,218.11823,0.39540365,6
1753785.98822683,5423374.41751353,305,0.1,SEAS,1,239,0.39401674,255,NA,NA,6
1774991.46044167,5577600.11720823,250,0.5,WCDS,3,405.4836,0.5624408,15,220.0589,0.4556925,6
1751392.94301524,5423428.96002312,229,0.1,WNAS,1,212.684,0.39401674,15,220.0589,0.4556925,6
1413603.71883911,4915994.89806367,1500,0.5,HHSZ,3,1068.298,0.6903283,4,1023.52203,0.707888,6
1935265.31186779,5621691.48557128,440,0.2,015A,2,272.22363,0.5950514,11,691.41766,0.7239429,5
1258372.05744665,5004375.5131191,354,0.5,940A,3,235.79393,0.39401674,10,361.86108,0.53872114,5
1936720.72964377,5621981.7624788,440,0.2,NGHS,2,271.35132,0.5950514,9,495.74252,0.7043546,5
1886806.90617661,5745790.79757617,800,0.5,HRRZ,3,408.024,0.6333282,5,736.6329,0.65327823,5
1573315.25142704,5206270.3514768,164.72166,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573808.0613481,5206002.93866306,151.65314,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570917.60632844,5204945.38420422,185.5686,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1574075.70638379,5205783.01372625,160.4534,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569631.06817741,5204438.09052374,200.34004,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1572931.09190099,5203959.70859567,151.51978,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573064.51617869,5202589.7117941,180.70317,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573065.26568534,5202577.71621646,170.5126,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1574198.08035335,5201955.92897979,184.84479,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1574489.73267584,5202607.18184523,217.80423,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573821.4422439,5200062.1399689,214.86989,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1575568.50315952,5197986.40043208,196.16525,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1575589.49510989,5197983.40135616,194.31044,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570248.00448686,5197391.16048257,259.79944,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571033.70784697,5196821.86801258,205.715,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571930.37209388,5196932.32305823,208.89049,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572871.01874898,5197086.2605174,223.61743,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573521.27114808,5196876.33527174,237.6489,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570087.56033654,5196623.94436935,210.73853,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571259.86949508,5196098.13619437,206.80559,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573543.50824303,5196255.06862856,206.35316,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571041.94896279,5195445.37958975,181.46552,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572561.87564685,5195382.40017096,201.25429,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1575164.38116768,5194760.62694815,187.72246,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571186.8948365,5194362.28365005,175.90121,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568031.08461574,5193092.74403889,207.06543,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571417.06230232,5193411.14033402,173.32773,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571499.28101947,5193445.62758653,169.8508,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571385.0946585,5190844.10654057,175.74136,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1575132.65160172,5191308.95065923,192.2823,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570375.99146332,5189748.01009937,165.94211,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571326.1204479,5190533.22347003,180.81415,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571444.07532417,5190550.21806605,182.28604,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1572971.7448771,5190141.38601077,194.40909,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568555.44028588,5189079.23734078,171.52542,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569010.26555243,5189275.17052507,166.34781,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570292.53131835,5189173.22559574,137.34744,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570974.2677446,5189457.62642553,193.96523,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571674.5063991,5188997.8087803,176.41928,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573028.47769218,5189701.55449104,211.08961,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568397.27104734,5187903.67390393,196.15175,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569240.69478446,5188294.54126711,180.34431,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569440.62105326,5188176.08887276,169.80043,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571136.96717445,5188646.93533929,169.24567,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571955.15797663,5188346.56010327,224.0926,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568529.24272053,5186835.57632976,188.72357,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568933.33754393,5186925.55026745,180.70593,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570437.00377166,5187492.86249703,164.42683,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571122.74469133,5187294.94863115,153.5902,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571986.15906048,5187509.38006881,212.03627,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566217.38545127,5185871.89315746,193.12628,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566699.95508426,5185855.90802792,180.80817,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568246.11607281,5186110.84247575,196.24046,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568876.87400176,5186224.31299276,167.61502,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570057.91945769,5186415.76391333,200.342,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565528.15554782,5185394.0563309,199.78098,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566147.17555442,5185342.08815832,209.0795,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566967.36698081,5185370.59373763,185.62395,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568315.84736534,5185778.46877341,174.33195,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1569333.73008489,5184918.31611206,160.8721,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570052.94228357,5185444.13246974,174.48625,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1566939.15755335,5184260.00778285,176.61682,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567996.25883745,5184203.05361379,163.80719,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570180.42987527,5183919.71582871,184.84416,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571049.09768875,5183785.28818578,175.94011,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572402.81122034,5184236.14519597,212.24277,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573882.49041898,5183868.81897084,186.20279,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563017.65410489,5183242.78463948,205.54071,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567063.90543111,5182738.58109441,217.57079,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568056.76552197,5183149.95236331,189.98212,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569038.38602831,5183284.42842322,175.0102,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569931.29208196,5183305.94381155,175.46123,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571127.07969992,5183305.97411504,181.4351,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572011.23715034,5183257.51432634,179.6756,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1572950.11203998,5183603.90194586,198.22249,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573932.9843191,5183259.55770642,179.88855,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1575099.27443084,5183231.59363784,168.28813,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1576051.3946251,5183311.581922,197.12643,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563146.88156839,5182508.05733023,225.3846,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565315.08623704,5182099.77210126,196.90247,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566241.98329215,5182210.75702059,194.0663,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566951.70919042,5182382.21208551,234.88411,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568237.22940274,5182066.3677011,209.39555,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1569000.43162594,5182222.33118586,175.15967,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1570017.29647337,5181985.95096478,181.90968,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572072.2392423,5182267.89866531,193.92052,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573052.35524234,5182263.92526293,194.36453,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1574117.93737055,5182185.98192252,174.83815,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1575020.82887153,5182222.48889074,186.09575,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1566237.77049017,5181166.64825746,205.02385,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567040.96807548,5181096.69874915,209.74026,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1568019.08926707,5181255.16856808,201.10071,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569094.92673731,5181216.71750004,212.45985,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570023.31896059,5181176.26174174,178.22583,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1572099.00470182,5181344.75748828,184.15288,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1574013.50155621,5181311.3224175,193.4582,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1577963.42328221,5181214.95939829,177.975,0.200000002980232,NA,NA,NA,NA,255,NA,NA,4
1565352.64429299,5180105.01768912,167.33095,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566417.9724559,5180598.86722699,177.344,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567358.87995901,5180163.06162539,183.57124,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1567979.38800363,5180280.53752284,161.97495,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569274.87741641,5180602.95797327,194.67313,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570145.55421953,5180168.65320132,169.15259,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571020.71210852,5180194.67131509,182.5936,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571824.39084411,5180400.61636602,202.78473,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573253.84254079,5179918.84773101,180.94688,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573943.0593466,5180253.23645741,184.28987,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559817.51909814,5178618.35290096,245.63452,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563186.24732932,5179146.29620322,216.77225,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563593.09743015,5179088.33318659,204.01785,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566353.29469972,5179332.34238242,202.59218,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1567197.47912207,5179161.93606141,181.45425,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568587.94140115,5179231.45940756,173.18083,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569140.9822375,5179094.5319445,157.58362,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570047.6231743,5179274.49475468,183.03934,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571124.45081673,5179317.01506674,174.77376,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572074.57932477,5179261.06831856,153.29865,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573958.33562668,5179190.6557898,191.93857,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1574862.21997085,5179357.11717848,190.59962,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559777.28594328,5178573.86727267,244.03906,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563830.02824508,5178624.01472353,182.00475,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
