easting,northing,vs30,uncertainty,station,q,geology_vs30,geology_stdv,tid,terrain_vs30,terrain_stdv,gid
1565454.94830914,5177826.37689478,224.42552,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1566126.42951308,5178135.28628383,183.78494,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1566998.8480515,5178085.3379993,160.11989,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1567969.73609932,5177800.98337004,177.48816,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569000.57535646,5178076.91802382,150.79477,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570089.8968843,5178175.92103462,172.86806,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1571130.73731145,5178216.94318537,165.74644,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1572089.10870031,5178241.96739976,170.23106,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1573142.19131131,5178246.00200317,194.69577,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1574007.59520117,5178290.51322333,196.95844,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1575037.68995097,5178076.63157848,177.54152,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563475.98528029,5176980.61182288,183.82162,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564067.00501192,5177138.07842467,178.52142,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565031.61886323,5177602.44427876,200.41577,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566285.65827672,5177209.14321922,185.90192,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1567074.35268522,5177283.14630394,179.78906,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1568173.18210671,5177199.72218851,177.33463,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1569030.60158451,5177130.7838864,170.28088,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570182.14724498,5177233.29017324,192.90164,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570980.57937191,5177339.27978619,164.5333,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1571963.44483218,5177247.3528244,181.6769,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573029.01866314,5177332.35838983,173.75996,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1573963.89956092,5177220.93575194,196.77559,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1562915.000095,5175873.49881192,181.53586,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564120.02524831,5176278.90238656,184.4472,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564533.11080854,5176443.85871183,181.45413,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566043.0683925,5175729.19510599,189.27417,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566804.50783038,5176118.57960195,162.03189,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567989.54296055,5176277.06886809,155.14278,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1569476.71697772,5176182.1694804,174.45598,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1570103.96578457,5176303.14872864,240.81691,0.200000002980232,NA,NA,196.45905,0.28294012,13,255.27419,0.65902555,4
1571027.35972601,5176115.26006235,156.58267,0.200000002980232,NA,NA,196.45905,0.28294012,14,302.07278,0.53168344,4
1571626.35380923,5176586.59925287,198.42905,0.200000002980232,NA,NA,196.45905,0.28294012,10,361.86108,0.53872114,4
1572805.38319346,5176648.62015037,164.72057,0.200000002980232,NA,NA,196.45905,0.28294012,6,491.11566,0.68166685,4
1561322.66049711,5174664.86883691,232.82343,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562703.85190773,5175431.1534286,193.78465,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563093.46896222,5175158.77375118,201.62637,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563926.15968755,5175042.35742583,190.59781,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564889.77821923,5175339.79069094,177.89551,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1566088.07145545,5175301.85972171,169.16005,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1567655.97353713,5175152.98637846,221.14156,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1569073.65801225,5175422.94649648,153.90182,0.200000002980232,NA,NA,196.45905,0.28294012,9,495.74252,0.7043546,4
1560931.33113453,5174220.51242839,258.795,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562542.71260953,5174473.50208731,201.10997,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563271.68299034,5174553.50880828,180.46858,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563800.01392155,5173959.75825297,188.00557,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565276.18351505,5174281.70973632,199.88303,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565945.16136304,5174586.12583076,175.35133,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1557552.64152412,5173199.19648895,245.09045,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563202.53130101,5173218.50588893,185.40617,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563929.75943101,5173130.07772173,192.32985,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1565161.03261518,5173232.10304845,172.48814,0.200000002980232,NA,NA,196.45905,0.28294012,13,255.27419,0.65902555,4
1564566.58939345,5171813.61162922,209.08069,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564598.57904473,5171779.62635368,193.36916,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564399.33598184,5168806.75178969,195.49962,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559772.92860606,5167676.87144864,193.259,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1564229.45317741,5168015.54481977,187.71959,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1564609.52570797,5168479.39085764,196.85495,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559664.98004753,5167525.92020119,191.52373,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559845.91261895,5167514.93712071,191.06586,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564107.80305302,5167228.33952344,171.10716,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1560535.77883212,5165770.14268385,190.72363,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562714.94523548,5165754.3084695,192.32352,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564048.416256,5165931.83520516,173.7898,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1560212.47567868,5164800.98407975,196.1064,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562317.11193668,5165570.84976149,199.878,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563316.49400979,5165325.51665105,194.25891,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563932.4986432,5165411.52793592,189.37384,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1559690.22212824,5164191.17328673,195.639,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1559710.96333402,5164202.6705973,178.59323,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1572133.93878793,5178976.22569942,288.44,0.2,AMI 2,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572136.3989967,5178977.50689268,261.27,0.2,AMI 3,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572102.11271038,5178921.86469032,200.99,0.2,AMI 4,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572001.30604432,5178854.93018094,194.51,0.2,AMI 5,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571935.82868708,5178888.9737796,197.31,0.2,AMI 6,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1574604.41268797,5182886.66372532,205.15,0.2,SW AVD 02,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572955.50370582,5183132.31520859,203.56,0.2,SW 6426,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1571929.50418328,5197002.85539143,217.49,0.2,SW KAS 40,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572452.65327357,5183028.17291301,174,0.2,SW 6409 / SHY09,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1574701.45700257,5182665.0316695,180.14,0.2,SW AVD 07,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1575766.68002513,5183820.45812427,177.38,0.2,SW BUR 46,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1570313.33049845,5180888.897557,187.54,0.2,SW CBD 21,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1568658.30361972,5180927.98921469,175,0.2,SW FND 01,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1573004.51328034,5196784.81864157,169,0.2,SW KAN 03,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1573164.86200576,5196868.91661965,195.47,0.2,SW KAN 19,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571516.68040511,5196997.73869797,206.16,0.2,SW KAS 20,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1570531.06042313,5180447.55085238,176,0.2,SW Z2-4,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1570663.88542736,5180526.08587177,181.4,0.2,SW Z2-6,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571093.51377854,5180403.38998899,191.67,0.2,SW Z4-4,2,196.45905,0.28294012,9,495.74252,0.7043546,4
1564886.71499765,5182945.91281936,294,0.2,Burnside Park,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1569572.57924847,5176184.17137887,222,0.2,Cashmere High,2,196.45905,0.28294012,13,255.27419,0.65902555,4
1571538.10205339,5183443.79056195,160,0.2,Christchurch Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571622.99042502,5180867.01468411,211,0.2,Fitzgerald,2,196.45905,0.28294012,13,255.27419,0.65902555,4
1573666.04690734,5178401.13933416,183,0.2,Garrick Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1569320.65181097,5190100.75909926,223,0.2,Groynes,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1568979.42367378,5179482.24017624,188,0.2,Hagley Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1565724.05466414,5181051.36222689,297,0.2,Ilam Fields,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1571123.97393483,5180201.43351901,192,0.2,Latimer Square,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1574579.81234614,5181889.27511713,186,0.2,Porritt Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1568717.75971558,5186177.86832485,188,0.2,Redwood Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1564915.84415151,5179727.89413084,324,0.2,Riccarton High Fields,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1692922.44761863,5676345.12081259,350,0.5,024A,3,269.42004,0.5950514,11,691.41766,0.7239429,4
1929774.16624397,5604530.50133583,196,0.1,029A,1,261.7628,0.5950514,16,218.11823,0.39540365,4
1863699.76781105,5544465.7052414,367,0.5,033A,3,266.11273,0.5950514,16,218.11823,0.39540365,4
1863439.38632713,5544308.15645568,403,0.5,033C,3,267.3153,0.5950514,16,218.11823,0.39540365,4
1823869.67628001,5463577.59843913,314,0.5,039D,3,261.48254,0.5950514,16,218.11823,0.39540365,4
1823869.67628001,5463577.59843913,314,0.5,039E,3,261.48254,0.5950514,16,218.11823,0.39540365,4
1406787.88784869,4914224.68216575,140,0.2,044A,2,266.02902,0.5950514,13,255.27419,0.65902555,4
1600809.50869019,5447413.13907103,300,0.5,050A,3,260.63278,0.5950514,16,218.11823,0.39540365,4
1483521.63597721,5376422.41713971,300,0.5,051B,3,263.5155,0.5950514,16,218.11823,0.39540365,4
1483521.63597721,5376422.41713971,300,0.5,051D,3,263.5155,0.5950514,16,218.11823,0.39540365,4
1505795.19753904,5336649.3518216,333,0.5,052A,3,265.79324,0.5950514,16,218.11823,0.39540365,4
1545083.54975021,5307970.41252497,391,0.5,053A,3,273.43427,0.5950514,6,491.11566,0.68166685,4
1623880.57227216,5430588.41378328,340,0.5,056A,3,268.93414,0.5950514,15,220.0589,0.4556925,4
1186830.18330778,4957213.88196876,298,0.5,070A,3,265.13727,0.5950514,16,218.11823,0.39540365,4
1843034.07259359,5680727.13157331,200,0.5,081A,3,264.61905,0.5950514,16,218.11823,0.39540365,4
1934656.32964357,5774760.33348506,350,0.5,085M,3,274.23373,0.5950514,5,736.6329,0.65327823,4
1783403.1951368,5601513.07427761,800,0.5,087B,3,270.79532,0.5950514,1,791.7739,0.6686169,4
1982936.58189521,5670158.86585136,155,0.2,096A,2,275,0.5950514,255,NA,NA,4
1532497.60273951,5312835.63633556,465,0.5,103A,3,270.95294,0.5950514,13,255.27419,0.65902555,4
1616893.83261193,5386887.44565905,367,0.5,130B,3,274.81845,0.5950514,10,361.86108,0.53872114,4
1982936.04533621,5670147.85261603,155,0.2,225B,2,275,0.5950514,255,NA,NA,4
1623723.8109244,5431110.67004819,335,0.5,259A,3,261.68674,0.5950514,16,218.11823,0.39540365,4
1684425.04401199,5428682.7439423,400,0.5,262A,3,268.72726,0.5950514,255,NA,NA,4
1543363.35855053,5371961.10497881,280,0.5,265A,3,271.9785,0.5950514,10,361.86108,0.53872114,4
1483529.2473754,5376422.54111082,300,0.5,266A,3,263.5155,0.5950514,16,218.11823,0.39540365,4
1505795.19753904,5336649.3518216,333,0.5,267A,3,265.79324,0.5950514,16,218.11823,0.39540365,4
1452859.03738485,5298829.36002442,210,0.5,268A,3,275,0.5950514,16,218.11823,0.39540365,4
1562661.13307315,5184783.6564114,400,0.5,275A,3,196.45905,0.28294012,16,218.11823,0.39540365,4
1775417.53180645,5577577.19172964,250,0.2,302A,2,266.47516,0.5950514,15,220.0589,0.4556925,4
2028418.59431931,5713066.07206598,156,0.1,709A,1,258.58496,0.5950514,16,218.11823,0.39540365,4
1932844.28486439,5601550.10767309,256,0.1,928B,1,269.16745,0.5950514,11,691.41766,0.7239429,4
1924789.46051859,5778194.53225292,320,0.5,931B,3,268.4754,0.5950514,15,220.0589,0.4556925,4
1561993.72988904,5185419.65711767,435,0.1,CACS,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1569283.76825587,5180329.27269318,197,0.1,CBGS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1571514.66248992,5179368.48359265,182,0.1,CCCC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1569904.77068858,5179600.83718991,196,0.1,CHHC,1,196.45905,0.28294012,13,255.27419,0.65902555,4
1569649.67535534,5176302.72341664,213,0.1,CMHS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
2028522.14150519,5713256.36885356,156,0.1,GWTS,1,258.58496,0.5950514,16,218.11823,0.39540365,4
2021409.04579288,5810462.34421902,600,0.5,HAZ,3,275,0.5950514,1,791.7739,0.6686169,4
1929764.43802405,5604487.21285766,196,0.1,HCDS,1,261.7628,0.5950514,16,218.11823,0.39540365,4
1932836.63095407,5601555.1068722,256,0.1,HNPS,1,269.16745,0.5950514,11,691.41766,0.7239429,4
1925350.84855345,5778417.68129678,220,0.2,KAFS,2,263.4218,0.5950514,16,218.11823,0.39540365,4
1572762.55538325,5197323.15551101,257,0.1,KPOC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1557078.510451,5169840.82036533,292,0.1,LINC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1623759.67147889,5431133.84512268,335,0.5,NCBS,3,265.7739,0.5950514,16,218.11823,0.39540365,4
1568217.81241433,5184377.93104094,180,0.1,PPHS,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1574364.65763256,5180742.87950496,196,0.1,PRPC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1570514.38714888,5181156.69008769,155,0.1,REHS,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1564805.81635674,5179549.37843032,286,0.1,RHSC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1521355.3617328,5155267.59463953,452,0.1,RKAC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1550041.16168885,5173164.15625987,447,0.1,ROLC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1572789.46937932,5183010.90251931,201,0.1,SHLC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1406821.82424271,4914200.28816655,140,0.2,SKFS,2,266.02902,0.5950514,11,691.41766,0.7239429,4
1544985.04425888,5163982.56862013,327,0.1,SLRC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1568766.12170711,5187192.33573973,219,0.1,SMTC,1,196.45905,0.28294012,15,220.0589,0.4556925,4
1186821.64296867,4957179.69695137,298,0.5,TAFS,3,265.13727,0.5950514,16,218.11823,0.39540365,4
1592120.79058109,5376591.1199437,800,0.5,THZ,3,275,0.5950514,2,730.71454,0.7424247,4
1557345.71297321,5177970.77580421,398,0.1,TPLC,1,196.45905,0.28294012,16,218.11823,0.39540365,4
1959724.3521235,5757421.24784026,800,0.5,URZ,3,272.25934,0.5950514,9,495.74252,0.7043546,4
1983055.45343015,5670097.45201839,155,0.2,WFSS,2,275,0.5950514,15,220.0589,0.4556925,4
1604394.79915375,5281441.45202593,504,0.1,WTMC,1,269.0047,0.5950514,11,691.41766,0.7239429,4
1111679.04695389,4934105.5915591,1500,0.5,BRKS,3,1068.298,0.6903283,7,769.95667,0.7053239,4
1802105.50852779,5815487.61686538,182,0.1,HBHS,1,263.54578,0.5950514,15,220.0589,0.4556925,4
1719121.72433999,6046866.85568402,800,0.5,WBHS,3,274.77264,0.5950514,9,495.74252,0.7043546,4
1574897.82114839,5184855.95283193,180.71045,0.200000002980232,NA,NA,193.07104,0.2840642,15,220.0589,0.4556925,3
1577028.02579681,5182299.00473608,175.56184,0.200000002980232,NA,NA,183.95392,0.2840642,15,220.0589,0.4556925,3
1576744.90840526,5181471.32761701,186.39116,0.200000002980232,NA,NA,181.58333,0.2840642,16,218.11823,0.39540365,3
1575644.69196406,5178199.60171729,184.11772,0.200000002980232,NA,NA,171,0.2840642,16,218.11823,0.39540365,3
1574788.31132001,5177442.37610056,185.47987,0.200000002980232,NA,NA,179.01799,0.2840642,15,220.0589,0.4556925,3
1575987.58400314,5177262.98807657,198.32352,0.200000002980232,NA,NA,228,0.2840642,15,220.0589,0.4556925,3
1576340.94299671,5177197.52639331,192.25317,0.200000002980232,NA,NA,228,0.2840642,255,NA,NA,3
1574053.87778177,5176825.09621612,192.37817,0.200000002980232,NA,NA,228,0.2840642,16,218.11823,0.39540365,3
1574993.01461054,5176429.78760003,164.39864,0.200000002980232,NA,NA,179.01799,0.2840642,15,220.0589,0.4556925,3
1576341.46484108,5176543.78959727,164.68033,0.200000002980232,NA,NA,NA,NA,255,NA,NA,3
1574998.28552526,5175804.03840692,244.34302,0.200000002980232,NA,NA,208.49768,0.2840642,15,220.0589,0.4556925,3
1575504.83791659,5175608.63567727,249.64885,0.200000002980232,NA,NA,225.14803,0.2840642,9,495.74252,0.7043546,3
1933261.13796534,5620565.33963384,176,0.1,014A,1,183.16321,0.2840642,15,220.0589,0.4556925,3
2037740.00310149,5706989.57175206,480,0.5,016A,3,275,0.5950514,7,769.95667,0.7053239,3
1935001.71933718,5619978.38562894,230,0.2,027A,2,175.85156,0.2840642,15,220.0589,0.4556925,3
1935001.71933718,5619978.38562894,230,0.2,027C,2,175.85156,0.2840642,15,220.0589,0.4556925,3
2036798.87112874,5711013.53640194,275,0.1,GHHS,1,271.24573,0.5950514,15,220.0589,0.4556925,3
1933111.06529977,5624044.50276154,243,0.1,NAAS,1,182.06424,0.2840642,16,218.11823,0.39540365,3
1933299.61897675,5620542.88917589,176,0.1,NCDS,1,183.16321,0.2840642,15,220.0589,0.4556925,3
1935057.33832275,5619744.70983993,230,0.1,NCHS,1,175.85156,0.2840642,15,220.0589,0.4556925,3
1934655.31377966,5774703.10830139,350,0.5,085D,3,418,0.25372875,5,736.6329,0.65327823,2
1934465.81565767,5774756.72294424,350,0.5,085N,3,418,0.25372875,255,NA,NA,2
1749109.13645376,5426688.27068828,245,0.2,132A,2,242,0.25372875,13,255.27419,0.65902555,2
1759407.40524184,5432579.28240001,218,0.5,467A,3,418,0.25372875,15,220.0589,0.4556925,2
1748882.38846274,5427848.33264781,474,0.2,647A,2,418,0.25372875,255,NA,NA,2
1748797.09240122,5427803.04927516,474,0.2,647D,2,418,0.25372875,10,361.86108,0.53872114,2
1748954.0652181,5427291.40192213,267,0.2,900B,2,261.12537,0.25372875,15,220.0589,0.4556925,2
1749036.27461537,5427622.73991553,250,0.5,900C,3,418,0.25372875,255,NA,NA,2
1748942.15689598,5428769.06420688,250,0.2,907A,2,376.76178,0.25372875,14,302.07278,0.53168344,2
1748786.97233297,5427683.3513159,358,0.2,911A,2,418,0.25372875,10,361.86108,0.53872114,2
1623231.09630339,5431700.49096391,350,0.5,925A,3,418,0.25372875,11,691.41766,0.7239429,2
1748954.0652181,5427291.40192213,272,0.2,941A,2,261.12537,0.25372875,15,220.0589,0.4556925,2
1377086.89327382,5061763.20034552,800,0.5,BENS,3,418,0.25372875,255,NA,NA,2
1748946.87189473,5427751.256896,323,0.1,FKPS,1,418,0.25372875,255,NA,NA,2
1578184.97828092,5171564.57896435,600,0.5,LCQC,3,418,0.25372875,255,NA,NA,2
1577789.43897922,5171644.2002914,760,0.5,LPCC,3,418,0.25372875,255,NA,NA,2
1623188.65650164,5431618.46885411,350,0.5,NLMS,3,418,0.25372875,9,495.74252,0.7043546,2
1749605.65599732,5430010.42431875,210,0.1,PIPS,1,418,0.25372875,255,NA,NA,2
1748637.57650758,5429504.89386967,453,0.1,POTS,1,418,0.25372875,2,730.71454,0.7424247,2
1749127.93534164,5426794.65594586,246,0.1,RQGS,1,242,0.25372875,13,255.27419,0.65902555,2
1749133.80125538,5427454.22772121,292,0.1,TEPS,1,418,0.25372875,255,NA,NA,2
1749334.47258227,5429133.8676537,271,0.1,TFSS,1,348.56216,0.25372875,11,691.41766,0.7239429,2
1748934.61604341,5428650.58471672,286,0.1,VUWS,1,395.59198,0.25372875,16,218.11823,0.39540365,2
1749246.26462362,5428760.70991172,244,0.1,CPLB,1,340.61697,0.25372875,255,NA,NA,2
1573055.00001917,5187259.99106195,203.15843,0.200000002980232,NA,NA,159.1076,0.3545938,15,220.0589,0.4556925,1
1573938.41849739,5186507.79426145,204.40501,0.200000002980232,NA,NA,159.1076,0.3545938,15,220.0589,0.4556925,1
1574095.12777474,5185325.7556041,192.23134,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1569174.30198756,5184479.97841938,176.74574,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1571062.88364563,5182235.88417294,192.48439,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1570998.93510276,5181326.73296242,178.19048,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1679870.17710108,5403762.60821808,235,0.5,048C,3,782.0686,0.6023249,16,218.11823,0.39540365,1
1679870.17710108,5403762.60821808,235,0.5,048D,3,782.0686,0.6023249,16,218.11823,0.39540365,1
1763209.60825168,5430872.98926194,120,0.1,646A,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1763194.98399525,5430962.30098469,120,0.1,646B,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1763194.98399525,5430962.30098469,120,0.1,646C,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1678813.11714723,5404452.78385736,402,0.1,MGCS,1,782.0686,0.6023249,16,218.11823,0.39540365,1
1763234.40635468,5430838.11067786,120,0.1,WDAS,1,159.1076,0.3545938,13,255.27419,0.65902555,1
1348556.87761299,4874759.94637656,400,0.5,075A,3,NA,NA,255,NA,NA,255
1302221.12434021,5005797.0462873,520,0.5,118B,3,NA,NA,255,NA,NA,255
1133425.95739508,4994239.11803046,1500,0.5,CS2F,3,1068.298,0.6903283,255,NA,NA,255
